X_时间（h）,Y_RegionD_SOC（MWh）,Y_RegionE_SOC（MWh）,Y_RegionF_SOC（MWh）
2360,90.0000000000,82.0000000000,85.0000000000
2361,90.0000000000,82.0000000000,85.0000000000
2362,90.0000000000,82.0000000000,85.0000000000
2363,90.0000000000,82.0000000000,85.0000000000
2364,90.0000000000,82.0000000000,85.0000000000
2365,90.0000000000,82.0000000000,85.0000000000
2366,90.0000000000,82.0000000000,85.0000000000
2367,90.0000000000,82.0000000000,85.0000000000
2368,90.0000000000,253.9214906809,284.2521443585
2369,301.1506960000,441.7334906809,452.4599747564
2370,372.8121132616,561.8654910725,613.7097363585
2371,445.7602488605,639.4107906809,687.9538503585
2372,498.0253772616,647.3091406809,705.3810743585
2373,489.0163450035,586.2150542114,676.5530093872
2374,455.9427966164,527.1827956989,585.1709663765
2375,379.0937638996,449.6774198028,453.8962351937
2376,270.1402150538,326.9247311828,335.7017195198
2377,191.4249457778,197.7930103047,222.5234399499
2378,132.9131182796,114.6344081542,125.6247307276
2379,90.0000000000,82.9543006273,85.0000000000
2380,90.0000000000,82.0000000000,85.0000000000
2381,90.0000000000,82.0000000000,85.0000000000
2382,90.0000000000,82.0000000000,85.0000000000
2383,90.0000000000,82.0000000000,85.0000000000
2384,90.0000000000,82.0000000000,85.0000000000
2385,90.0000000000,82.0000000000,85.0000000000
2386,90.0000000000,82.0000000000,85.0000000000
2387,90.0000000000,82.0000000000,85.0000000000
2388,90.0000000000,82.0000000000,85.0000000000
2389,90.0000000000,82.0000000000,85.0000000000
2390,90.0000000000,82.0000000000,173.3166963979
2391,90.0000000000,173.5761003916,173.3166963979
2392,90.0000000000,396.0506007833,408.3166963979
2393,90.0000000000,598.1271011749,639.3303440000
2394,211.6979806176,721.1966007833,726.6600100000
2395,306.5684210186,793.7011503916,758.6674800000
2396,338.4032134197,820.0000000000,783.1620000000
2397,341.0916138207,772.6693548387,730.3951182796
2398,285.3221509964,667.8037638888,635.8585591398
2399,210.3587096774,559.0618288530,483.2532903226
2400,114.2381935484,430.5304650538,214.4360860215
2401,90.0000000000,236.5058239247,99.1903010753
2402,90.0000000000,121.2513440860,85.0000000000
2403,90.0000000000,82.0000000000,85.0000000000
2404,90.0000000000,82.0000000000,85.0000000000
2405,160.6000000000,198.5400837250,184.3668254646
2406,405.0000000000,370.0000000000,382.5000000000
