Region,Hour,方案,FacilityLoad_MW,AvailableRenewable_MW,u_直接新能源_MW,qR_新能源充电_MW,qG_电网充电_MW,d_放电_MW,gL_电网供负荷_MW,s_新能源售电_MW,w_弃电_MW,SOC_MWh,GridPurchase_MW,NetGridImport_MW
RegionD,195,E1_BESS协同调度,555.1872000000001,722.35,542.35,0.0,0.0,12.837200000000053,0.0,180.0,0.0,90.0,0.0,-180.0
RegionD,196,E0_无储能调度,560.4736,800.0,560.4736,0.0,0.0,0.0,0.0,180.0,59.52639999999997,405.0,0.0,-180.0
RegionD,196,E1_BESS协同调度,560.4736,800.0,560.4736,0.0,0.0,0.0,0.0,180.0,59.52639999999997,90.0,0.0,-180.0
RegionD,197,E0_无储能调度,585.984,877.65,585.984,0.0,0.0,0.0,0.0,180.0,111.66599999999994,405.0,0.0,-180.0
RegionD,197,E1_BESS协同调度,585.984,877.65,585.984,0.0,0.0,0.0,0.0,180.0,111.66599999999994,90.0,0.0,-180.0
RegionD,198,E0_无储能调度,575.039999573376,950.0,575.039999573376,0.0,0.0,0.0,0.0,180.0,194.960000426624,405.0,0.0,-180.0
RegionD,198,E1_BESS协同调度,575.039999573376,950.0,575.039999573376,0.0,0.0,0.0,0.0,180.0,194.960000426624,90.0,0.0,-180.0
RegionD,199,E0_无储能调度,574.208000426624,1012.13,574.208000426624,0.0,0.0,0.0,0.0,180.0,257.92199957337596,405.0,0.0,-180.0
RegionD,199,E1_BESS协同调度,574.208000426624,1012.13,574.208000426624,0.0,0.0,0.0,0.0,180.0,257.92199957337596,90.0,0.0,-180.0
RegionD,200,E0_无储能调度,583.232,1059.81,583.232,0.0,0.0,0.0,0.0,180.0,296.578,405.0,0.0,-180.0
RegionD,200,E1_BESS协同调度,583.232,1059.81,583.232,0.0,0.0,0.0,0.0,180.0,296.578,90.0,0.0,-180.0
RegionD,201,E0_无储能调度,567.232,1089.78,567.232,0.0,0.0,0.0,0.0,180.0,342.548,405.0,0.0,-180.0
RegionD,201,E1_BESS协同调度,567.232,1089.78,567.232,0.0,0.0,0.0,0.0,180.0,342.548,90.0,0.0,-180.0
RegionD,202,E0_无储能调度,505.548799573376,1100.0,505.548799573376,0.0,0.0,0.0,0.0,180.0,414.451200426624,405.0,0.0,-180.0
RegionD,202,E1_BESS协同调度,505.548799573376,1100.0,505.548799573376,0.0,0.0,0.0,0.0,180.0,414.451200426624,90.0,0.0,-180.0
RegionD,203,E0_无储能调度,518.643200426624,1089.78,518.643200426624,0.0,0.0,0.0,0.0,180.0,391.1367995733759,405.0,0.0,-180.0
RegionD,203,E1_BESS协同调度,518.643200426624,1089.78,518.643200426624,0.0,0.0,0.0,0.0,180.0,391.1367995733759,90.0,0.0,-180.0
RegionD,204,E0_无储能调度,471.55199999999996,1059.81,471.55199999999996,0.0,0.0,0.0,0.0,180.0,408.258,405.0,0.0,-180.0
RegionD,204,E1_BESS协同调度,471.55199999999996,1059.81,471.55199999999996,0.0,0.0,0.0,0.0,180.0,408.258,90.0,0.0,-180.0
RegionD,205,E0_无储能调度,428.875520426624,1012.13,428.875520426624,0.0,0.0,0.0,0.0,180.0,403.254479573376,405.0,0.0,-180.0
RegionD,205,E1_BESS协同调度,428.875520426624,1012.13,428.875520426624,0.0,0.0,0.0,0.0,180.0,403.254479573376,90.0,0.0,-180.0
RegionD,206,E0_无储能调度,413.68703999999997,950.0,413.68703999999997,0.0,0.0,0.0,0.0,180.0,356.31296000000003,405.0,0.0,-180.0
RegionD,206,E1_BESS协同调度,413.68703999999997,950.0,413.68703999999997,0.0,0.0,0.0,0.0,180.0,356.31296000000003,90.0,0.0,-180.0
RegionD,207,E0_无储能调度,373.73952,877.65,373.73952,0.0,0.0,0.0,0.0,180.0,323.91047999999995,405.0,0.0,-180.0
RegionD,207,E1_BESS协同调度,373.73952,877.65,373.73952,0.0,0.0,0.0,0.0,180.0,323.91047999999995,90.0,0.0,-180.0
RegionD,208,E0_无储能调度,335.872000426624,800.0,335.872000426624,0.0,0.0,0.0,0.0,180.0,284.127999573376,405.0,0.0,-180.0
RegionD,208,E1_BESS协同调度,335.872000426624,800.0,335.872000426624,9.309417127796909,0.0,0.0,0.0,180.0,274.81858244557907,98.7508521001291,0.0,-180.0
RegionD,209,E0_无储能调度,324.1728,722.35,324.1728,0.0,0.0,0.0,0.0,180.0,218.17720000000003,405.0,0.0,-180.0
RegionD,209,E1_BESS协同调度,324.1728,722.35,324.1728,218.17720000000003,0.0,0.0,0.0,180.0,0.0,303.8374201001291,0.0,-180.0
RegionD,210,E0_无储能调度,332.9664,650.0,332.9664,0.0,0.0,0.0,0.0,180.0,137.03359999999998,405.0,0.0,-180.0
RegionD,210,E1_BESS协同调度,332.9664,650.0,332.9664,137.03359999999998,0.0,0.0,0.0,180.0,0.0,432.6490041001291,0.0,-180.0
RegionD,211,E0_无储能调度,299.174399573376,587.87,299.174399573376,0.0,0.0,0.0,0.0,180.0,108.69560042662403,405.0,0.0,-180.0
RegionD,211,E1_BESS协同调度,299.174399573376,587.87,299.174399573376,108.69560042662403,0.0,0.0,0.0,180.0,0.0,534.8228685011557,0.0,-180.0
RegionD,212,E0_无储能调度,287.296000426624,540.19,287.296000426624,0.0,0.0,0.0,0.0,180.0,72.89399957337605,405.0,0.0,-180.0
RegionD,212,E1_BESS协同调度,287.296000426624,540.19,287.296000426624,72.89399957337605,0.0,0.0,0.0,180.0,0.0,603.3432281001292,0.0,-180.0
RegionD,213,E0_无储能调度,381.043200426624,510.22,381.043200426624,0.0,0.0,0.0,0.0,129.176799573376,0.0,405.0,0.0,-129.176799573376
RegionD,213,E1_BESS协同调度,381.043200426624,510.22,330.22,0.0,0.0,50.823200426624,0.0,180.0,0.0,548.6946254908561,0.0,-180.0
RegionD,214,E0_无储能调度,398.3872004266241,500.0,398.3872004266241,0.0,0.0,0.0,0.0,101.61279957337592,0.0,405.0,0.0,-101.61279957337592
RegionD,214,E1_BESS协同调度,398.3872004266241,500.0,320.0,0.0,0.0,78.38720042662408,0.0,180.0,0.0,464.40731320416353,0.0,-180.0
RegionD,215,E0_无储能调度,407.616,510.22,407.616,0.0,0.0,0.0,0.0,102.60400000000004,0.0,405.0,0.0,-102.60400000000004
RegionD,215,E1_BESS协同调度,407.616,510.22,330.22,0.0,0.0,77.39599999999996,0.0,180.0,0.0,381.1858078278195,0.0,-180.0
RegionD,216,E0_无储能调度,453.363200426624,540.19,453.363200426624,0.0,0.0,0.0,0.0,86.82679957337604,0.0,405.0,0.0,-86.82679957337604
RegionD,216,E1_BESS协同调度,453.363200426624,540.19,360.19000000000005,0.0,0.0,93.17320042662396,0.0,180.0,0.0,280.99957080994426,0.0,-180.0
RegionD,217,E0_无储能调度,505.95840000000004,587.87,505.95840000000004,0.0,0.0,0.0,0.0,81.91159999999996,0.0,405.0,0.0,-81.91159999999996
RegionD,217,E1_BESS协同调度,505.95840000000004,587.87,407.87,0.0,0.0,98.08840000000004,0.0,180.0,0.0,175.52817296048187,0.0,-180.0
RegionD,218,E0_无储能调度,522.1504004266241,650.0,522.1504004266241,0.0,0.0,0.0,0.0,127.84959957337594,0.0,405.0,0.0,-127.84959957337594
RegionD,218,E1_BESS协同调度,522.1504004266241,650.0,470.0,0.0,0.0,52.15040042662406,0.0,180.0,0.0,119.45247357701514,0.0,-180.0
RegionD,219,E0_无储能调度,569.7408004266241,722.35,569.7408004266241,0.0,0.0,0.0,0.0,152.60919957337592,0.0,405.0,0.0,-152.60919957337592
RegionD,219,E1_BESS协同调度,569.7408004266241,722.35,542.35,0.0,0.0,27.390800426624082,0.0,180.0,0.0,90.0,0.0,-180.0
RegionD,220,E0_无储能调度,566.1056,800.0,566.1056,0.0,0.0,0.0,0.0,180.0,53.89440000000002,405.0,0.0,-180.0
RegionD,220,E1_BESS协同调度,566.1056,800.0,566.1056,0.0,0.0,0.0,0.0,180.0,53.89440000000002,90.0,0.0,-180.0
RegionD,221,E0_无储能调度,614.451200426624,877.65,614.451200426624,0.0,0.0,0.0,0.0,180.0,83.19879957337594,405.0,0.0,-180.0
RegionD,221,E1_BESS协同调度,614.451200426624,877.65,614.451200426624,0.0,0.0,0.0,0.0,180.0,83.19879957337594,90.0,0.0,-180.0
RegionD,222,E0_无储能调度,619.9552004266241,950.0,619.9552004266241,0.0,0.0,0.0,0.0,180.0,150.04479957337594,405.0,0.0,-180.0
RegionD,222,E1_BESS协同调度,619.9552004266241,950.0,619.9552004266241,0.0,0.0,0.0,0.0,180.0,150.04479957337594,90.0,0.0,-180.0
RegionD,223,E0_无储能调度,601.638399573376,1012.13,601.638399573376,0.0,0.0,0.0,0.0,180.0,230.49160042662402,405.0,0.0,-180.0
RegionD,223,E1_BESS协同调度,601.638399573376,1012.13,601.638399573376,0.0,0.0,0.0,0.0,180.0,230.49160042662402,90.0,0.0,-180.0
RegionD,224,E0_无储能调度,590.2208,1059.81,590.2208,0.0,0.0,0.0,0.0,180.0,289.5891999999999,405.0,0.0,-180.0
RegionD,224,E1_BESS协同调度,590.2208,1059.81,590.2208,0.0,0.0,0.0,0.0,180.0,289.5891999999999,90.0,0.0,-180.0
RegionD,225,E0_无储能调度,529.8304,1089.78,529.8304,0.0,0.0,0.0,0.0,180.0,379.9495999999999,405.0,0.0,-180.0
RegionD,225,E1_BESS协同调度,529.8304,1089.78,529.8304,0.0,0.0,0.0,0.0,180.0,379.9495999999999,90.0,0.0,-180.0
RegionD,226,E0_无储能调度,503.14239957337605,1100.0,503.14239957337605,0.0,0.0,0.0,0.0,180.0,416.85760042662395,405.0,0.0,-180.0
RegionD,226,E1_BESS协同调度,503.14239957337605,1100.0,503.14239957337605,0.0,0.0,0.0,0.0,180.0,416.85760042662395,90.0,0.0,-180.0
RegionD,227,E0_无储能调度,488.0,1089.78,488.0,0.0,0.0,0.0,0.0,180.0,421.78,405.0,0.0,-180.0
RegionD,227,E1_BESS协同调度,488.0,1089.78,488.0,0.0,0.0,0.0,0.0,180.0,421.78,90.0,0.0,-180.0
RegionD,228,E0_无储能调度,456.512,1059.81,456.512,0.0,0.0,0.0,0.0,180.0,423.29799999999994,405.0,0.0,-180.0
RegionD,228,E1_BESS协同调度,456.512,1059.81,456.512,0.0,0.0,0.0,0.0,180.0,423.29799999999994,90.0,0.0,-180.0
RegionD,229,E0_无储能调度,429.248000426624,1012.13,429.248000426624,0.0,0.0,0.0,0.0,180.0,402.881999573376,405.0,0.0,-180.0
RegionD,229,E1_BESS协同调度,429.248000426624,1012.13,429.248000426624,0.0,0.0,0.0,0.0,180.0,402.881999573376,90.0,0.0,-180.0
RegionD,230,E0_无储能调度,406.7392,950.0,406.7392,0.0,0.0,0.0,0.0,180.0,363.2608,405.0,0.0,-180.0
RegionD,230,E1_BESS协同调度,406.7392,950.0,406.7392,0.0,0.0,0.0,0.0,180.0,363.2608,90.0,0.0,-180.0
RegionD,231,E0_无储能调度,386.7008,877.65,386.7008,0.0,0.0,0.0,0.0,180.0,310.94919999999996,405.0,0.0,-180.0
RegionD,231,E1_BESS协同调度,386.7008,877.65,386.7008,0.0,0.0,0.0,0.0,180.0,310.94919999999996,90.0,0.0,-180.0
RegionD,232,E0_无储能调度,316.56959957337597,800.0,316.56959957337597,0.0,0.0,0.0,0.0,180.0,303.43040042662403,405.0,0.0,-180.0
RegionD,232,E1_BESS协同调度,316.56959957337597,800.0,316.56959957337597,43.368255623658904,0.0,0.0,0.0,180.0,260.0621448029651,130.76616028623937,0.0,-180.0
RegionD,233,E0_无储能调度,326.348799573376,722.35,326.348799573376,0.0,0.0,0.0,0.0,180.0,216.001200426624,405.0,0.0,-180.0
RegionD,233,E1_BESS协同调度,326.348799573376,722.35,326.348799573376,0.0,0.0,0.0,0.0,180.0,216.001200426624,130.76616028623937,0.0,-180.0
RegionD,234,E0_无储能调度,324.249600426624,650.0,324.249600426624,0.0,0.0,0.0,0.0,180.0,145.750399573376,405.0,0.0,-180.0
RegionD,234,E1_BESS协同调度,324.249600426624,650.0,324.249600426624,145.750399573376,0.0,0.0,0.0,180.0,0.0,267.7715358852128,0.0,-180.0
RegionD,235,E0_无储能调度,318.64319957337597,587.87,318.64319957337597,0.0,0.0,0.0,0.0,180.0,89.22680042662404,405.0,0.0,-180.0
RegionD,235,E1_BESS协同调度,318.64319957337597,587.87,318.64319957337597,89.22680042662404,0.0,0.0,0.0,180.0,0.0,351.6447282862394,0.0,-180.0
RegionD,236,E0_无储能调度,297.38240042662403,540.19,297.38240042662403,0.0,0.0,0.0,0.0,180.0,62.807599573376024,405.0,0.0,-180.0
RegionD,236,E1_BESS协同调度,297.38240042662403,540.19,297.38240042662403,62.807599573376024,0.0,0.0,0.0,180.0,0.0,410.68387188521285,0.0,-180.0
RegionD,237,E0_无储能调度,339.072,510.22,339.072,0.0,0.0,0.0,0.0,171.14800000000002,0.0,405.0,0.0,-171.14800000000002
RegionD,237,E1_BESS协同调度,339.072,510.22,330.22,0.0,0.0,8.851999999999975,0.0,180.0,0.0,401.1655923153204,0.0,-180.0
RegionD,238,E0_无储能调度,348.6336,500.0,348.6336,0.0,0.0,0.0,0.0,151.3664,0.0,405.0,0.0,-151.3664
RegionD,238,E1_BESS协同调度,348.6336,500.0,320.0,0.0,0.0,28.6336,0.0,180.0,0.0,370.3767751110193,0.0,-180.0
RegionD,239,E0_无储能调度,389.248000426624,510.22,389.248000426624,0.0,0.0,0.0,0.0,120.97199957337602,0.0,405.0,0.0,-120.97199957337602
RegionD,239,E1_BESS协同调度,389.248000426624,510.22,330.22,0.0,0.0,59.028000426623976,0.0,180.0,0.0,306.90580691034836,0.0,-180.0
RegionD,240,E0_无储能调度,426.5728,540.19,426.5728,0.0,0.0,0.0,0.0,113.61720000000008,0.0,405.0,0.0,-113.61720000000008
RegionD,240,E1_BESS协同调度,426.5728,540.19,360.19000000000005,0.0,0.0,66.38279999999992,0.0,180.0,0.0,235.52645207163874,0.0,-180.0
RegionD,241,E0_无储能调度,498.944,587.87,498.944,0.0,0.0,0.0,0.0,88.92599999999999,0.0,405.0,0.0,-88.92599999999999
RegionD,241,E1_BESS协同调度,498.944,587.87,407.87,0.0,0.0,91.07400000000001,0.0,180.0,0.0,137.59741981357422,0.0,-180.0
RegionD,242,E0_无储能调度,514.265600426624,650.0,514.265600426624,0.0,0.0,0.0,0.0,135.73439957337598,0.0,405.0,0.0,-135.73439957337598
RegionD,242,E1_BESS协同调度,514.265600426624,650.0,470.0,0.0,0.0,44.26560042662402,0.0,180.0,0.0,90.0,0.0,-180.0
RegionD,243,E0_无储能调度,538.931200426624,722.35,538.931200426624,0.0,0.0,0.0,0.0,180.0,3.418799573376077,405.0,0.0,-180.0
RegionD,243,E1_BESS协同调度,538.931200426624,722.35,538.931200426624,0.0,0.0,0.0,0.0,180.0,3.418799573376077,90.0,0.0,-180.0
RegionD,244,E0_无储能调度,606.8095995733761,800.0,606.8095995733761,0.0,0.0,0.0,0.0,180.0,13.19040042662391,405.0,0.0,-180.0
RegionD,244,E1_BESS协同调度,606.8095995733761,800.0,606.8095995733761,0.0,0.0,0.0,0.0,180.0,13.19040042662391,90.0,0.0,-180.0
RegionD,245,E0_无储能调度,596.3519995733759,877.65,596.3519995733759,0.0,0.0,0.0,0.0,180.0,101.29800042662407,405.0,0.0,-180.0
RegionD,245,E1_BESS协同调度,596.3519995733759,877.65,596.3519995733759,0.0,0.0,0.0,0.0,180.0,101.29800042662407,90.0,0.0,-180.0
RegionD,246,E0_无储能调度,603.840000426624,950.0,603.840000426624,0.0,0.0,0.0,0.0,180.0,166.159999573376,405.0,0.0,-180.0
RegionD,246,E1_BESS协同调度,603.840000426624,950.0,603.840000426624,0.0,0.0,0.0,0.0,180.0,166.159999573376,90.0,0.0,-180.0
RegionD,247,E0_无储能调度,577.907199573376,1012.13,577.907199573376,0.0,0.0,0.0,0.0,180.0,254.22280042662396,405.0,0.0,-180.0
RegionD,247,E1_BESS协同调度,577.907199573376,1012.13,577.907199573376,0.0,0.0,0.0,0.0,180.0,254.22280042662396,90.0,0.0,-180.0
RegionD,248,E0_无储能调度,572.1855995733761,1059.81,572.1855995733761,0.0,0.0,0.0,0.0,180.0,307.6244004266239,405.0,0.0,-180.0
RegionD,248,E1_BESS协同调度,572.1855995733761,1059.81,572.1855995733761,0.0,0.0,0.0,0.0,180.0,307.6244004266239,90.0,0.0,-180.0
RegionD,249,E0_无储能调度,552.563200426624,1089.78,552.563200426624,0.0,0.0,0.0,0.0,180.0,357.21679957337597,405.0,0.0,-180.0
RegionD,249,E1_BESS协同调度,552.563200426624,1089.78,552.563200426624,0.0,0.0,0.0,0.0,180.0,357.21679957337597,90.0,0.0,-180.0
RegionD,250,E0_无储能调度,495.590400426624,1100.0,495.590400426624,0.0,0.0,0.0,0.0,180.0,424.409599573376,405.0,0.0,-180.0
RegionD,250,E1_BESS协同调度,495.590400426624,1100.0,495.590400426624,0.0,0.0,0.0,0.0,180.0,424.409599573376,90.0,0.0,-180.0
RegionD,251,E0_无储能调度,478.25919957337595,1089.78,478.25919957337595,0.0,0.0,0.0,0.0,180.0,431.520800426624,405.0,0.0,-180.0
RegionD,251,E1_BESS协同调度,478.25919957337595,1089.78,478.25919957337595,0.0,0.0,0.0,0.0,180.0,431.520800426624,90.0,0.0,-180.0
RegionD,252,E0_无储能调度,440.67839999999995,1059.81,440.67839999999995,0.0,0.0,0.0,0.0,180.0,439.1316,405.0,0.0,-180.0
RegionD,252,E1_BESS协同调度,440.67839999999995,1059.81,440.67839999999995,0.0,0.0,0.0,0.0,180.0,439.1316,90.0,0.0,-180.0
RegionD,253,E0_无储能调度,432.8704,1012.13,432.8704,0.0,0.0,0.0,0.0,180.0,399.2596,405.0,0.0,-180.0
RegionD,253,E1_BESS协同调度,432.8704,1012.13,432.8704,0.0,0.0,0.0,0.0,180.0,399.2596,90.0,0.0,-180.0
RegionD,254,E0_无储能调度,406.950399573376,950.0,406.950399573376,0.0,0.0,0.0,0.0,180.0,363.049600426624,405.0,0.0,-180.0
RegionD,254,E1_BESS协同调度,406.950399573376,950.0,406.950399573376,0.0,0.0,0.0,0.0,180.0,363.049600426624,90.0,0.0,-180.0
RegionD,255,E0_无储能调度,367.1296,877.65,367.1296,0.0,0.0,0.0,0.0,180.0,330.5204,405.0,0.0,-180.0
RegionD,255,E1_BESS协同调度,367.1296,877.65,367.1296,-0.0,0.0,0.0,0.0,180.0,330.5204,90.0,0.0,-180.0
RegionD,256,E0_无储能调度,323.4816,800.0,323.4816,0.0,0.0,0.0,0.0,180.0,296.5184,405.0,0.0,-180.0
RegionD,256,E1_BESS协同调度,323.4816,800.0,323.4816,0.0,0.0,0.0,0.0,180.0,296.5184,90.0,0.0,-180.0
RegionD,257,E0_无储能调度,313.9584,722.35,313.9584,0.0,0.0,0.0,0.0,180.0,228.39160000000004,405.0,0.0,-180.0
RegionD,257,E1_BESS协同调度,313.9584,722.35,313.9584,151.48263848075044,0.0,0.0,0.0,180.0,76.9089615192496,232.3936801719054,0.0,-180.0
RegionD,258,E0_无储能调度,316.1856,650.0,316.1856,0.0,0.0,0.0,0.0,180.0,153.81439999999998,405.0,0.0,-180.0
RegionD,258,E1_BESS协同调度,316.1856,650.0,316.1856,153.81439999999998,0.0,0.0,0.0,180.0,0.0,376.97921617190536,0.0,-180.0
RegionD,259,E0_无储能调度,300.53120042662397,587.87,300.53120042662397,0.0,0.0,0.0,0.0,180.0,107.33879957337604,405.0,0.0,-180.0
RegionD,259,E1_BESS协同调度,300.53120042662397,587.87,300.53120042662397,107.33879957337604,0.0,0.0,0.0,180.0,0.0,477.8776877708788,0.0,-180.0
RegionD,260,E0_无储能调度,308.76159957337603,540.19,308.76159957337603,0.0,0.0,0.0,0.0,180.0,51.42840042662402,405.0,0.0,-180.0
RegionD,260,E1_BESS协同调度,308.76159957337603,540.19,308.76159957337603,51.42840042662402,0.0,0.0,0.0,180.0,0.0,526.2203841719054,0.0,-180.0
RegionD,261,E0_无储能调度,326.40000000000003,510.22,326.40000000000003,0.0,0.0,0.0,0.0,180.0,3.819999999999993,405.0,0.0,-180.0
RegionD,261,E1_BESS协同调度,326.40000000000003,510.22,326.40000000000003,3.819999999999993,0.0,0.0,0.0,180.0,0.0,529.8111841719053,0.0,-180.0
RegionD,262,E0_无储能调度,374.72000042662404,500.0,374.72000042662404,0.0,0.0,0.0,0.0,125.27999957337596,0.0,405.0,0.0,-125.27999957337596
RegionD,262,E1_BESS协同调度,374.72000042662404,500.0,320.0,0.0,0.0,54.72000042662404,0.0,180.0,0.0,470.9724740357504,0.0,-180.0
RegionD,263,E0_无储能调度,415.09119999999996,510.22,415.09119999999996,0.0,0.0,0.0,0.0,95.12880000000007,0.0,405.0,0.0,-95.12880000000007
RegionD,263,E1_BESS协同调度,415.09119999999996,510.22,330.22,0.0,0.0,84.87119999999993,0.0,180.0,0.0,379.7131191970408,0.0,-180.0
RegionD,264,E0_无储能调度,485.529600426624,540.19,485.529600426624,0.0,0.0,0.0,0.0,54.66039957337608,0.0,405.0,0.0,-54.66039957337608
RegionD,264,E1_BESS协同调度,485.529600426624,540.19,360.19000000000005,0.0,0.0,125.33960042662392,0.0,180.0,0.0,244.93935529744516,0.0,-180.0
RegionD,265,E0_无储能调度,472.96000000000004,587.87,472.96000000000004,0.0,0.0,0.0,0.0,114.90999999999997,0.0,405.0,0.0,-114.90999999999997
RegionD,265,E1_BESS协同调度,472.96000000000004,587.87,407.87,0.0,0.0,65.09000000000003,0.0,180.0,0.0,174.95010798561717,0.0,-180.0
RegionD,266,E0_无储能调度,510.860800426624,650.0,510.860800426624,0.0,0.0,0.0,0.0,139.139199573376,0.0,405.0,0.0,-139.139199573376
RegionD,266,E1_BESS协同调度,510.860800426624,650.0,470.0,0.0,0.0,40.860800426623996,0.0,180.0,0.0,131.01376344086017,0.0,-180.0
RegionD,267,E0_无储能调度,580.4928,722.35,580.4928,0.0,0.0,0.0,0.0,141.85720000000003,0.0,405.0,0.0,-141.85720000000003
RegionD,267,E1_BESS协同调度,580.4928,722.35,542.35,0.0,0.0,38.142799999999966,0.0,180.0,0.0,90.0,0.0,-180.0
RegionD,268,E0_无储能调度,601.126399573376,800.0,601.126399573376,0.0,0.0,0.0,0.0,180.0,18.873600426623966,405.0,0.0,-180.0
RegionD,268,E1_BESS协同调度,601.126399573376,800.0,601.126399573376,0.0,0.0,0.0,0.0,180.0,18.873600426623966,90.0,0.0,-180.0
RegionD,269,E0_无储能调度,595.7248000000001,877.65,595.7248000000001,0.0,0.0,0.0,0.0,180.0,101.9251999999999,405.0,0.0,-180.0
RegionD,269,E1_BESS协同调度,595.7248000000001,877.65,595.7248000000001,0.0,0.0,0.0,0.0,180.0,101.9251999999999,90.0,0.0,-180.0
RegionD,270,E0_无储能调度,579.404800426624,950.0,579.404800426624,0.0,0.0,0.0,0.0,180.0,190.59519957337602,405.0,0.0,-180.0
RegionD,270,E1_BESS协同调度,579.404800426624,950.0,579.404800426624,0.0,0.0,0.0,0.0,180.0,190.59519957337602,90.0,0.0,-180.0
RegionD,271,E0_无储能调度,571.1744,1012.13,571.1744,0.0,0.0,0.0,0.0,180.0,260.9556,405.0,0.0,-180.0
RegionD,271,E1_BESS协同调度,571.1744,1012.13,571.1744,0.0,0.0,0.0,0.0,180.0,260.9556,90.0,0.0,-180.0
RegionD,272,E0_无储能调度,581.504000426624,1059.81,581.504000426624,0.0,0.0,0.0,0.0,180.0,298.30599957337597,405.0,0.0,-180.0
RegionD,272,E1_BESS协同调度,581.504000426624,1059.81,581.504000426624,0.0,0.0,0.0,0.0,180.0,298.30599957337597,90.0,0.0,-180.0
RegionD,273,E0_无储能调度,545.971199573376,1089.78,545.971199573376,0.0,0.0,0.0,0.0,180.0,363.808800426624,405.0,0.0,-180.0
RegionD,273,E1_BESS协同调度,545.971199573376,1089.78,545.971199573376,0.0,0.0,0.0,0.0,180.0,363.808800426624,90.0,0.0,-180.0
RegionD,274,E0_无储能调度,551.718400426624,1100.0,551.718400426624,0.0,0.0,0.0,0.0,180.0,368.28159957337596,405.0,0.0,-180.0
RegionD,274,E1_BESS协同调度,551.718400426624,1100.0,551.718400426624,0.0,0.0,0.0,0.0,180.0,368.28159957337596,90.0,0.0,-180.0
RegionD,275,E0_无储能调度,476.04480000000007,1089.78,476.04480000000007,0.0,0.0,0.0,0.0,180.0,433.7351999999999,405.0,0.0,-180.0
RegionD,275,E1_BESS协同调度,476.04480000000007,1089.78,476.04480000000007,0.0,0.0,0.0,0.0,180.0,433.7351999999999,90.0,0.0,-180.0
RegionD,276,E0_无储能调度,450.40639957337595,1059.81,450.40639957337595,0.0,0.0,0.0,0.0,180.0,429.403600426624,405.0,0.0,-180.0
RegionD,276,E1_BESS协同调度,450.40639957337595,1059.81,450.40639957337595,0.0,0.0,0.0,0.0,180.0,429.403600426624,90.0,0.0,-180.0
RegionD,277,E0_无储能调度,431.38048000000003,1012.13,431.38048000000003,0.0,0.0,0.0,0.0,180.0,400.74951999999996,405.0,0.0,-180.0
RegionD,277,E1_BESS协同调度,431.38048000000003,1012.13,431.38048000000003,0.0,0.0,0.0,0.0,180.0,400.74951999999996,90.0,0.0,-180.0
RegionD,278,E0_无储能调度,393.561600426624,950.0,393.561600426624,0.0,0.0,0.0,0.0,180.0,376.438399573376,405.0,0.0,-180.0
RegionD,278,E1_BESS协同调度,393.561600426624,950.0,393.561600426624,0.0,0.0,0.0,0.0,180.0,376.438399573376,90.0,0.0,-180.0
RegionD,279,E0_无储能调度,349.9302400000001,877.65,349.9302400000001,0.0,0.0,0.0,0.0,180.0,347.7197599999999,405.0,0.0,-180.0
RegionD,279,E1_BESS协同调度,349.9302400000001,877.65,349.9302400000001,0.0,0.0,0.0,0.0,180.0,347.7197599999999,90.0,0.0,-180.0
RegionD,280,E0_无储能调度,333.273599573376,800.0,333.273599573376,0.0,0.0,0.0,0.0,180.0,286.726400426624,405.0,0.0,-180.0
RegionD,280,E1_BESS协同调度,333.273599573376,800.0,333.273599573376,131.61930414126414,0.0,0.0,0.0,180.0,155.1070962853599,213.7221458927883,0.0,-180.0
RegionD,281,E0_无储能调度,278.105599573376,722.35,278.105599573376,0.0,0.0,0.0,0.0,180.0,264.244400426624,405.0,0.0,-180.0
