X_时间（h）,Y_设施负荷（MW）,Y_电网购电功率（MW）,Y_弃电功率（MW）,Y_新能源利用功率（MW）
1932,2655.7564478333334,1477.7427999999998,4560.84635,1178.0136500000003
1933,2659.9115704566666,1471.1163,4263.98475,1188.7952500000001
1934,2564.9496041766665,1488.50945,4003.559726666667,1076.4402733333332
1935,2249.64214377,1251.17418,3647.4320266666664,998.4679733333335
1936,2152.6509366233336,1165.77879,3193.1278533333334,986.8721466666667
1937,2278.0245971233335,734.29515,2755.150453333333,958.9495466666667
1938,1966.698435826667,592.29885,2450.551813333333,829.4481866666669
1939,1981.6925695233335,617.822,2135.09903,772.1210700000001
1940,2217.7638004833334,704.9262,1760.9580999999998,911.8688
1941,2296.3330379966665,846.9998733333333,1512.0301366666667,1011.8464633333331
1942,2554.4054266933335,1438.3146066666668,1133.40268,1116.09082
1943,2609.7663400433335,1493.1034533333334,1190.926513333333,1116.6627866666668
1944,2881.298912906667,1922.2236533333335,1299.68884,1188.57526
1945,2918.6311642333335,2032.5241633333333,1593.4154999999998,1115.6069000000002
1946,3166.8366562666665,2164.3061733333334,1976.985216666667,1202.633383333333
1947,3379.7672695966667,2245.2694666666666,2225.2813966666668,1314.4978033333334
1948,3264.7486870933335,2252.0243133333333,2789.444726666667,1192.724373333333
1949,3329.9847166433333,2172.40685,3427.0918333333334,1217.5778666666665
1950,3324.3849332966665,2062.374206666667,3817.9892733333336,1262.0107266666666
1951,3190.9893737566667,1936.6922433333334,4198.48287,1254.29713
1952,3143.0779755433337,1945.0602733333333,4540.8423,1198.0176999999999
1953,3026.519043826667,1849.4519033333333,4741.61286,1177.06714
1954,2954.4100262666666,1730.6695099999997,4756.259483333333,1223.7405166666667
1955,2805.5621891266665,1624.7930233333332,4737.910833333333,1180.7691666666665
1956,2591.7672933366666,1492.3183000000001,4639.410966666666,1099.4490333333333
1957,2474.1839515833335,1415.3708333333334,4393.9668,1058.8132
1958,2334.6946166533335,1309.9932333333331,4055.298366666667,1024.7016333333333
1959,2105.8193134033336,1217.5415733333334,3757.6223,888.2777
1960,1831.15586757,1028.5937800000002,3377.437933333333,802.5620666666666
1961,1966.98108754,508.61037999999996,2811.3508933333333,902.7491066666666
1962,2115.2470395633336,635.3679400000001,2380.139,899.861
1963,2080.46266959,646.8456,2034.44583,872.7741700000001
1964,2118.6096366300003,744.5007,1836.4035633333333,812.3483366666667
1965,2170.21093,784.5753266666667,1618.3062966666666,907.8967033333333
1966,2347.525709156667,1384.02676,1296.68725,963.4989500000001
1967,2667.6548986733333,1573.3683333333333,1236.3782333333334,1094.2865666666667
1968,2896.9839362433336,1917.1604966666669,1284.8191599999998,1209.3234400000001
1969,3212.4105682833333,2188.2383,1464.9965300000001,1253.6722699999998
1970,3469.410979056667,2251.2111,1777.2803199999998,1418.9443800000004
1971,3623.6088729166668,2301.7297,2039.6150266666666,1501.8791733333333
1972,3687.8612103833334,2330.9592000000002,2441.10319,1536.9020100000002
1973,3735.006304226667,2193.0503,3052.4951966666667,1593.4048033333333
1974,3560.19439961,2182.7473,3702.5529,1377.4471
1975,3185.1115900333334,2002.7442066666667,4270.4126166666665,1182.3673833333332
1976,3040.4287275166666,1845.1503766666665,4543.58165,1195.27835
1977,2907.9895624833334,1750.4450633333333,4761.1355,1157.5445000000002
1978,2747.8687466066667,1624.7290966666667,4856.86035,1123.13965
1979,2464.4160833200003,1443.5182833333333,4897.7822,1020.8978
1980,2290.1812604833335,1308.1485666666667,4756.827216666667,982.0326833333334
1981,2128.344933266667,1185.4482833333334,4509.8834,942.8966
1982,2040.12111199,1163.5862133333335,4203.465,876.535
1983,1798.44160043,1011.44784,3858.9063,786.9937
1984,1656.0094891333333,934.71999,3458.7105,721.2895
1985,2184.3454408533335,621.5089,2693.57126,1020.52874
1986,2317.479942886667,637.6553500000001,2170.7298066666667,1109.2701933333335
1987,2257.7318733,626.0885000000001,1846.5648266666665,1060.6551733333336
1988,2112.0009200000004,653.07242,1792.4325999999999,869.0906
1989,2188.629386206667,735.4965833333332,1521.2612966666668,1007.1758033333332
1990,2262.0892025033336,1276.4472233333333,1255.98562,985.64188
1991,2447.24557916,1398.7024,1278.60672,1048.5431800000001
1992,2866.21750586,1929.4343466666667,1323.12464,1166.28316
1993,3256.91763379,2158.2555866666667,1391.8480533333336,1328.1621466666666
1994,3434.72127421,2219.0761,1771.5626266666668,1415.3943733333333
1995,3605.093037153333,2289.6464,2037.1602633333332,1495.4466366666668
1996,3731.2421861800003,2345.2666999999997,2429.889113333333,1565.9754866666667
1997,3859.620830486667,2260.5669,3013.11447,1632.78553
1998,3791.470650436667,2215.36384,3503.8931900000002,1576.1068099999998
1999,3692.7973378233332,2212.1202733333334,3972.1029333333336,1480.6770666666664
2000,3503.46643089,2082.0945333333334,4317.488103333333,1421.3718966666665
2001,3299.96956955,1917.61791,4536.32834,1382.3516599999998
2002,3179.4840109066663,1841.86591,4642.3819,1337.6181000000001
2003,2986.57962715,1717.90188,4650.002253333334,1268.6777466666663
2004,2760.01521137,1499.0065599999998,4477.8514,1261.0086
2005,2600.79417086,1396.3870666666667,4248.372886666667,1204.4071133333332
2006,2432.840330056667,1301.3306766666667,3948.4902666666667,1131.5097333333333
2007,2120.7840370933336,1132.8637,3657.979713333333,987.9202866666668
2008,1944.8750775166668,1050.1510166666667,3285.2758400000002,894.72416
2009,1937.439072526667,553.1485,2895.6881266666664,818.4118733333335
2010,1836.112378426667,503.31505000000004,2501.2818733333334,778.7181266666668
2011,1871.4433786966667,546.37796,2144.8914800000002,762.32852
2012,2151.894069566667,635.23315,1772.98338,904.1350200000002
2013,2161.4548542166667,782.40266,1610.7789066666667,918.9792933333333
2014,2244.27063961,1340.9963733333334,1332.4354333333333,903.2742666666668
2015,2433.29048799,1459.6784100000002,1352.4287233333332,973.6120766666668
2016,2804.619990416667,1885.0407233333333,1346.1517333333334,1149.0792666666666
2017,3058.18463239,2096.35795,1518.0233166666667,1191.3266833333332
2018,3255.375404623334,2182.0993200000003,1920.4453166666663,1272.8725833333338
2019,3225.86842796,2188.8701733333332,2316.3281466666663,1216.9982533333334
2020,3305.1423366766667,2203.09496,2701.9942233333336,1282.0473766666667
2021,3156.8863757833337,1964.9854366666668,3394.87396,1251.0260400000002
2022,3311.967619963333,1997.1836466666664,3765.2160266666665,1314.7839733333335
2023,3220.4348803933335,1921.0029533333332,4153.348073333334,1299.4319266666669
2024,3113.065768876667,1837.0314999999998,4462.825733333333,1276.0342666666666
2025,3144.0995899766667,1841.9507766666666,4616.531186666667,1302.1488133333332
2026,3020.8460546566666,1803.9759666666666,4763.129913333333,1216.8700866666666
2027,2764.5538413233335,1639.63563,4793.76179,1124.91821
2028,2529.9148157600002,1379.2296366666665,4588.17482,1150.68518
2029,2296.671706243333,1296.1003766666668,4452.2087200000005,1000.57128
2030,2162.3645775,1212.6632566666667,4130.2985,949.7015000000001
2031,2155.41719,1150.0538900000001,3640.5366799999997,1005.36332
2032,2062.84518715,1091.0392066666666,3208.1940099999997,971.8059900000001
2033,2341.53561337,644.50605,2592.3935966666663,1121.7064033333336
2034,2181.93278667,633.08242,2306.614333333333,973.3856666666668
2035,2205.84949334,644.2141,1925.8701066666665,981.3498933333333
2036,2207.3231280166665,679.6412,1727.9257733333334,935.3743266666665
2037,2125.718722,828.91035,1637.2836266666666,882.9131733333335
2038,2214.8572784266667,1293.5738533333333,1336.6584766666665,921.2833233333333
2039,2375.6022733166665,1425.9918400000001,1377.1628666666668,949.6104333333333
2040,2635.4230908766667,1812.55014,1455.9583499999999,1052.37295
2041,2826.18050954,1945.7592100000002,1602.4473999999998,1109.9213000000002
2042,3136.521124206667,2055.93594,1910.8133166666664,1280.3262833333335
2043,3294.8233891233335,2120.5837166666665,2175.2397266666667,1354.2396733333335
2044,3389.6825003833333,2233.0102033333333,2638.9931033333332,1336.6722966666666
2045,3432.538876233333,2147.07565,3326.5393733333335,1319.3606266666666
2046,3310.0293308066666,2062.6752533333333,3832.6459233333335,1247.3540766666665
2047,3234.5351012833335,2006.7377133333334,4224.982613333334,1227.7973866666666
2048,2963.552983793333,1831.6096833333334,4606.9167,1131.9433
2049,2919.1500799866667,1760.4784399999999,4760.00836,1158.67164
2050,2860.7260833466667,1731.0605233333333,4850.3344400000005,1129.66556
2051,2679.82720954,1574.20999,4813.06278,1105.61722
2052,2480.94034799,1451.6747366666666,4709.59428,1029.2657199999999
2053,2527.34274825,1396.8777566666665,4322.3149066666665,1130.4650933333332
2054,2462.67098379,1389.3481166666666,4006.6771133333336,1073.3228866666666
2055,2150.9400766699996,1210.6426133333334,3705.6025766666667,940.2974233333332
2056,1970.5516237166667,1127.4925666666668,3336.9409133333334,843.0590866666666
2057,2064.27436709,586.9683,2800.151733333333,913.9482666666669
2058,2194.5074737633336,708.7738999999999,2359.7317266666664,920.2683733333337
2059,2166.0353690566667,600.71315,1917.50398,989.71602
2060,2135.5641991033335,639.7976,1760.5715999999998,906.0318000000002
2061,2110.5762466933334,828.7731,1671.1167533333332,843.0295466666669
2062,2250.1027570866668,1347.4953366666666,1347.90748,902.6073199999998
2063,2472.44732382,1421.29281,1273.419886666667,1051.1545133333332
2064,2811.8805633566667,1868.3646166666665,1313.6162533333334,1173.0159466666667
2065,3066.0763003666666,2080.2132933333332,1512.8585933333334,1215.3631066666667
2066,3084.7417342133335,2082.5457533333333,1973.79632,1202.08678
2067,3231.7204361900003,2165.2162799999996,2288.5861433333334,1246.5042566666666
2068,3218.4231667000004,2172.4463066666667,2779.14964,1225.97686
2069,3254.0161737,2106.7917066666664,3439.6870333333336,1206.2129666666665
2070,3244.21095007,2004.529356666667,3840.3184066666668,1239.6815933333332
2071,3315.892192,2018.00052,4154.888326666667,1297.891673333333
2072,3188.2771861799997,1948.6114899999998,4499.194303333334,1239.6656966666665
2073,3222.8130937533333,1941.2642066666665,4637.131113333333,1281.5488866666667
2074,3043.1306437599997,1810.1577333333332,4747.0270900000005,1232.97291
2075,2950.0327446366664,1724.3839233333333,4693.03118,1225.6488200000001
2076,2583.1771550599997,1484.5240399999998,4640.206866666667,1098.6531333333332
2077,2425.1741650500003,1373.88172,4401.487566666667,1051.2924333333333
2078,2402.592370446667,1272.7729166666668,3950.180456666667,1129.8195433333333
2079,2308.9709091233335,1227.51361,3564.44274,1081.45726
2080,2083.7428108866666,1112.84875,3209.1058900000003,970.89411
2081,2044.09336091,586.8742199999999,2793.21286,920.8871399999999
2082,2084.9776933900002,537.5154400000001,2315.4113466666668,964.5886533333332
2083,2013.44611336,533.6449799999999,1991.1138666666666,916.1061333333332
2084,2062.5496962033335,660.1729,1832.6188033333335,822.4391966666666
2085,2157.770582923333,764.4669166666666,1604.1194333333333,922.4661666666666
2086,2237.4113633233337,1287.4190933333334,1287.51013,949.9922700000002
2087,2486.4550599766667,1417.0802933333332,1256.2111333333332,1069.3747666666668
2088,2855.939989096667,1952.1061399999999,1355.80685,1133.3338500000002
2089,2874.2799808933332,1963.4453466666669,1575.5958666666666,1140.3346333333334
2090,3064.33879955,2065.3967599999996,1982.91366,1198.8605400000001
2091,3236.387170013333,2090.973626666667,2221.7610566666667,1325.4135433333333
2092,3090.8714553733334,1979.0431866666668,2698.9684300000004,1291.82827
2093,3151.53951289,1887.9111866666667,3341.569573333333,1304.3304266666667
2094,3076.763835126667,1881.0588266666668,3884.2949933333334,1195.7050066666666
2095,2843.4029467,1700.2903466666667,4309.6674,1143.1126
2096,2720.98196868,1590.61827,4608.4963,1130.3636999999999
2097,2685.7961133333333,1538.5743133333333,4771.4582,1147.2218
2098,2702.1525270800003,1591.0517266666668,4868.8992,1111.1008
2099,2566.0559842000002,1518.9117833333332,4871.5358,1047.1442
2100,2515.42280466,1464.8941333333335,4688.3313,1050.5287
2101,2446.4475300599997,1430.71263,4437.04505,1015.73495
2102,2420.5975237800003,1442.9768133333332,4102.3794,977.6206
2103,2357.53184001,1348.84422,3637.2124,1008.6876000000002
2104,2091.50874001,1211.9437933333334,3300.435033333333,879.5649666666667
2105,2389.72119333,585.3987099999999,2482.741116666667,1231.3588833333333
2106,2189.41295249,528.7134000000001,2202.427846666667,1077.5721533333333
2107,2285.6183499633335,650.97677,1833.1647199999998,1074.0552800000003
2108,2199.9636433333335,665.57967,1687.1534266666665,967.0923733333336
2109,2184.3828632966665,782.6928700000002,1586.4282066666667,936.3775933333333
2110,2325.5300971533334,1365.2254266666669,1299.54133,960.30467
2111,2490.1333491333335,1401.1599299999998,1228.90678,1088.97332
2112,2869.453085306667,1935.62441,1318.7804233333331,1163.3285766666668
2113,3171.0351933700003,2177.6007999999997,1508.5096066666667,1222.9344933333332
2114,3490.514200026667,2282.79702,1769.9969200000003,1407.36688
2115,3581.75133506,2278.5946,2045.0834666666665,1483.1567333333332
2116,3548.3161304633336,2308.00616,2564.8042299999997,1420.3099700000002
2117,3471.7136142366667,2158.1877,3281.5461866666665,1364.3538133333332
2118,3430.3217720000002,2066.9617399999997,3716.6400666666664,1363.3600333333334
2119,3376.049312896667,2028.88888,4105.619566666666,1347.1604333333335
2120,3372.4032924600006,2030.2422933333332,4396.699,1342.161
2121,3387.448562866667,1959.196233333333,4490.42767,1428.2523300000005
2122,3222.71877844,1799.2354466666666,4556.51667,1423.48333
2123,3293.17936,1772.25149,4397.75213,1520.92787
2124,2926.70827245,1651.8991333333333,4464.05086,1274.8091399999998
2125,2670.06953996,1491.8368933333334,4274.547233333333,1178.2327666666667
2126,2502.16974246,1383.275376666667,3961.1056233333334,1118.8943766666666
2127,2270.4832166799997,1228.6792266666666,3604.09601,1041.8039899999999
2128,2038.45663994,1038.6522,3180.19552,999.80448
2129,2185.3827680033332,620.2826,2706.642733333333,1007.4572666666668
2130,2107.51266535,573.26896,2318.4921933333335,961.5078066666667
2131,2283.4784558166666,679.7616,1885.2269433333336,1021.9930566666665
2132,2171.9003857633334,715.58416,1774.1127733333333,879.0394266666668
2133,2167.955722503333,774.0284366666667,1553.1197133333335,955.6454866666666
2134,2365.62298045,1372.74598,1247.2952,992.877
2135,2590.2565242066667,1502.5139733333333,1226.45485,1087.74245
2136,2912.25704796,1935.5485933333334,1267.1052466666665,1206.2084533333334
2137,3147.465799983333,2159.0398266666666,1515.0991266666665,1217.9259733333333
2138,3231.081762003333,2156.497103333333,1904.9466400000001,1274.9364600000001
2139,3222.12582246,2122.7531,2246.6991766666665,1279.3727233333334
2140,3306.52699712,2192.0419033333333,2725.6987066666666,1294.4851933333334
2141,3331.56471753,2111.81221,3375.139393333333,1270.760606666667
2142,3266.3466896066666,1989.9524233333334,3803.6057333333333,1276.3942666666667
2143,3057.0743467266666,1773.7296133333332,4169.435266666666,1283.3447333333334
2144,3139.2854095666667,1847.5618533333334,4447.136443333333,1291.7235566666666
2145,3140.0199170566666,1840.52036,4619.180443333333,1299.4995566666669
2146,3076.6619595566667,1790.7778766666665,4694.115916666667,1285.8840833333334
2147,3034.6868466566666,1750.53124,4634.524393333333,1284.1556066666667
2148,2719.3842050933335,1520.12331,4539.599066666667,1199.2609333333335
2149,2451.5243804433335,1375.5898333333334,4376.845533333333,1075.9344666666666
2150,2257.9486933233334,1254.7005199999999,4076.751666666667,1003.2483333333332
2151,2128.7773217400004,1213.5924300000001,3730.71505,915.18495
2152,1870.7676004966668,1076.47846,3385.7109,794.2891000000001
2153,2278.9009475333337,663.47604,2672.239093333333,1041.860906666667
2154,2109.599262866667,573.81257,2298.2749066666665,981.7250933333333
2155,2102.50331051,582.3034899999999,1959.94898,947.2710200000001
2156,2062.5367179933337,622.3818699999999,1755.4385533333332,883.6215466666669
2157,2095.2148949133334,811.1414000000002,1687.5969033333333,833.8868966666668
2158,2231.0905424833336,1350.0435433333334,1348.0443,881.0471
2159,2493.24829047,1489.60129,1329.5140000000001,1003.6469999999999
2160,2714.5026984166666,1871.4297966666668,1412.2072,1072.5729000000001
2161,2973.2166275166664,2084.515066666667,1601.92984,1118.20156
2162,3153.1391162166665,2127.7590966666667,1956.6492800000003,1225.3704199999997
2163,3497.37902449,2289.0344766666667,2174.26385,1388.3445499999998
2164,3414.36325915,2265.5921266666664,2683.5628666666667,1328.7711333333332
2165,3456.6366057500004,2167.4509399999997,3310.705933333333,1335.194066666667
2166,3272.633770486667,2040.64077,3848.007,1231.993
2167,3246.6028042133335,1960.6534666666666,4166.830663333333,1285.9493366666668
2168,3060.6828862233333,1829.5966200000003,4507.773733333333,1231.0862666666665
2169,3114.2725333,1829.3220966666665,4633.729563333333,1284.9504366666667
2170,2949.6527366633336,1757.6464366666667,4787.9937,1192.0063
2171,2946.79037379,1746.2557666666667,4718.145393333333,1200.5346066666668
2172,2723.91884039,1570.3758733333332,4585.317083333333,1153.5429166666668
2173,2571.1399791233334,1491.6198766666666,4373.259936666666,1079.5200633333334
2174,2365.177913323333,1412.31183,4127.133806666667,952.8661933333333
2175,2211.73197671,1272.13056,3706.2986333333333,939.6013666666666
2176,1983.5808591,1146.9004,3343.31949,836.6805100000001
2177,2141.6113737233336,555.09663,2698.826056666667,1015.2739433333334
2178,2164.9465384066666,618.69568,2298.4410433333333,981.5589566666666
2179,2271.27090331,649.9311,1860.2227966666667,1046.9973033333333
2180,2200.981160906667,728.2301,1786.41184,878.3919600000002
2181,2133.7958786566664,826.1427433333333,1674.3608633333333,850.2558366666666
2182,2255.54955415,1377.19636,1363.4803066666668,878.3532933333333
2183,2388.14596757,1507.4881400000002,1435.7093733333334,880.6578266666668
2184,2700.165978666667,1844.3537000000001,1399.15352,1085.3122799999999
2185,2775.02597488,1957.5869266666666,1669.38475,1046.93905
2186,2891.6757604233335,1961.6488266666665,2053.436366666667,1130.1182333333334
2187,3036.69151,2001.9319266666666,2317.7507166666664,1214.7595833333335
2188,3065.646057516667,1990.93954,2711.4823833333335,1254.7066166666668
2189,3123.02261421,1914.2213133333335,3390.2054000000003,1255.6945999999998
2190,3205.85411706,1943.0667333333333,3817.2126166666667,1262.7873833333333
2191,3105.9545595733334,1908.3910266666667,4255.216466666667,1197.5635333333332
2192,2911.11783158,1771.0466333333331,4598.7888,1140.0711999999999
2193,2906.57374465,1688.50991,4700.616166666667,1218.0638333333334
2194,2979.718527543333,1691.68334,4691.964813333334,1288.0351866666665
2195,2847.402574166667,1579.2609833333333,4650.53841,1268.14159
2196,2631.6797933133334,1391.7999533333334,4498.98016,1239.87984
2197,2446.0463119966666,1281.9554866666667,4288.689183333334,1164.0908166666666
2198,2337.11346666,1208.6448333333333,3951.5314166666667,1128.4685833333333
2199,2257.9347723966666,1215.7443966666667,3603.7095833333333,1042.1904166666666
2200,2039.3027808666666,1130.8005533333333,3271.4977733333335,908.5022266666667
2201,2114.4291633266666,597.03916,2766.5108966666667,947.5891033333335
2202,1938.0225328833333,514.42148,2399.309746666667,880.6902533333332
2203,2140.285963776667,587.87276,1898.4502966666666,1008.7697033333334
2204,2333.92585576,702.09506,1615.1071033333335,1045.0565966666666
2205,2340.1854599733333,841.00322,1520.77116,1010.59664
2206,2649.22746335,1539.7619333333334,1151.68487,1109.46543
2207,2733.9801070900003,1566.80374,1146.5834333333332,1167.1763666666666
2208,3204.92778916,2115.24255,1181.37166,1319.18524
2209,3307.96666914,2220.5379966666665,1410.4134266666667,1316.9286733333333
2210,3349.7157742066665,2244.0528833333333,1866.71751,1305.71469
2211,3475.21434796,2262.38075,2149.0287033333334,1392.8335966666668
2212,3350.4436438033335,2203.096233333333,2675.65449,1327.34741
2213,3278.6648800133335,2016.0811533333333,3318.831473333333,1322.5837266666667
2214,3312.0561033433337,2010.1298233333334,3778.07372,1301.9262800000001
2215,3105.2544200666666,1908.0460600000001,4255.57164,1197.2083599999999
2216,2918.1422553566667,1770.7705566666666,4591.4883,1147.3717
2217,2721.937906283333,1612.6833066666663,4809.4254,1109.2546
2218,2732.0187966333333,1609.6208966666666,4857.6021,1122.3979
2219,2699.03787042,1516.57791,4736.22004,1182.4599600000001
2220,2444.659483733333,1362.1249033333334,4656.32542,1082.53458
2221,2385.4005791,1310.5094333333332,4377.888783333334,1074.8912166666667
2222,2254.97527709,1203.0320466666665,4028.05667,1051.94333
2223,2038.8697590800002,1147.34418,3754.3745,891.5255
2224,1924.6141970933334,1091.5121133333334,3346.8978666666667,833.1021333333334
2225,2161.91022712,589.16618,2714.9516533333335,999.1483466666668
2226,2160.814819993334,611.24587,2287.43695,992.5630500000002
2227,2369.2170171000002,676.3001,1812.5663833333333,1094.653616666667
2228,2212.6716908733333,665.6978833333334,1692.0073933333335,964.7063066666665
2229,2197.1864770233333,809.96751,1571.4605333333332,949.4577666666668
2230,2359.710903296667,1399.8606099999997,1273.9072066666665,959.8502933333334
2231,2639.7581671166668,1581.7217366666666,1278.8575700000001,1058.0364299999999
2232,3007.9936195500004,2082.58602,1324.7021,1154.9076
2233,3182.21601869,2158.7914866666665,1472.2641666666666,1252.9245333333333
2234,3254.9514966799998,2182.2588666666666,1909.74527,1272.81653
2235,3350.286130436667,2232.0679866666665,2238.4019566666666,1298.2181433333335
2236,3334.4068137866666,2234.83008,2710.0273666666667,1279.5767333333333
2237,3299.2555562166663,2088.8806066666666,3382.21745,1263.68255
2238,3286.790066243333,2051.3285533333333,3844.538486666667,1235.4615133333332
2239,3100.7995238266667,1914.7749233333332,4266.7554,1186.0246
2240,2982.2535232966666,1816.0763033333333,4572.68278,1166.17722
2241,2987.3893766566666,1801.3084166666665,4732.59904,1186.08096
2242,2860.79395375,1729.3151733333334,4848.5212200000005,1131.4787800000001
2243,2820.1636866666668,1702.4195266666666,4800.93584,1117.74416
2244,2597.0483742033334,1508.8660533333332,4650.677680000001,1088.18232
2245,2586.1201171133334,1457.3314466666666,4323.99122,1128.7887799999999
2246,2491.65378956,1336.5388699999999,3924.8849200000004,1155.1150799999998
2247,2142.21315505,1179.38949,3683.076266666667,962.8237333333332
2248,1994.1341857533334,1093.8327233333332,3279.6984666666667,900.3015333333333
2249,2264.1093603900003,585.6549,2613.0197399999997,1101.0802600000002
2250,2268.365726286667,610.1841,2187.824173333333,1092.1758266666668
2251,2279.9581467,665.93154,1857.8957933333331,1049.3242066666667
2252,2160.6939723966666,609.32626,1677.5589866666667,974.9640133333332
2253,2301.1663866666668,832.7623733333334,1493.3292866666668,1023.8653133333332
2254,2506.4363870566667,1454.8945366666665,1216.89645,1051.54185
2255,2709.1166162166664,1532.1217966666666,1141.61598,1176.99482
2256,2884.0777795166664,1839.6595966666666,1214.8982166666665,1273.9181833333334
2257,3082.2063395566665,2054.38496,1473.84122,1257.32148
2258,3254.10346176,2129.0489933333333,1859.0829333333336,1325.0711666666666
2259,3291.8461567,2122.50241,2194.011053333333,1349.343746666667
2260,3241.386192456667,2082.79945,2639.7810566666667,1338.586743333333
2261,3254.91061754,1958.9312666666667,3306.5255500000003,1339.3744499999998
2262,3320.9917520433337,2009.86453,3768.8727766666666,1311.1272233333334
2263,3144.1821313033333,1888.0145366666668,4196.612406666667,1256.1675933333331
2264,3184.7910162266667,1890.3755633333333,4444.444546666667,1294.4154533333333
2265,3174.62079994,1865.9501066666667,4610.009306666667,1308.6706933333332
2266,2995.2694412933333,1812.4558166666666,4797.186376666667,1182.8136233333332
2267,2718.23513045,1666.53715,4866.9820199999995,1051.69798
2268,2424.38534666,1418.8289866666667,4733.30364,1005.5562600000001
2269,2460.72552999,1453.79317,4445.847659999999,1006.93234
2270,2229.552170913333,1309.37491,4159.82284,920.17716
2271,2105.38963085,1263.29376,3803.80422,842.09578
2272,1894.4025090999999,1166.45695,3452.05436,727.9456399999999
2273,2315.23655332,580.1097,2549.3280466666665,1164.7719533333332
2274,2177.43303043,521.3001999999999,2156.84377,1123.15623
2275,2348.0898829166663,608.18975,1748.332466666667,1158.887533333333
2276,2315.2357637833334,673.83025,1587.2474866666666,1065.3142133333333
2277,2383.3776650766667,847.9061,1448.5953366666668,1072.7588633333335
2278,2653.404639483333,1505.2213,1124.7002599999998,1148.18334
2279,2754.7841971300004,1601.74415,1165.8572533333333,1153.0400466666667
2280,2874.7755008433332,1976.1985233333335,1349.9263233333334,1128.0769766666667
2281,3126.1688391433336,2125.8546433333336,1497.1304033333336,1229.8141966666665
2282,3382.0040075800002,2274.08477,1869.9449633333334,1307.8940366666668
2283,3586.86618043,2327.25004,2099.99646,1439.61614
2284,3685.922624656667,2366.14505,2486.5974266666667,1499.7775733333333
2285,3693.090929116667,2251.2333,3159.54407,1486.3559300000002
2286,3764.574723796667,2269.2704,3584.6956766666667,1495.3043233333333
2287,3342.4557799666663,2104.2996,4214.62382,1238.1561799999997
2288,3213.07126624,1947.6689000000001,4473.457633333333,1265.4023666666667
2289,3101.9208800300003,1873.0514133333334,4689.810533333333,1228.8694666666665
2290,3079.236953296667,1823.9564366666666,4724.719483333333,1255.2805166666667
2291,2902.4466938,1734.57126,4750.804566666667,1167.8754333333331
2292,2737.4780791266667,1547.1635,4548.54537,1190.31463
2293,2697.1138158166664,1516.7298,4272.396053333334,1180.3839466666666
2294,2381.9591557966664,1370.4231233333335,4068.4639766666664,1011.5360233333333
2295,2073.8655228766665,1175.8843433333334,3747.91876,897.9812400000001
2296,1894.12986045,1059.52883,3345.39894,834.6010600000002
2297,2157.59568128,667.14055,2794.85257,919.2474299999999
2298,2114.9206095766667,635.71526,2347.13505,932.8649500000001
2299,2215.98311666,618.40579,1871.7314733333333,1035.4886266666667
2300,2180.3930229133334,648.5814,1708.1280766666666,948.8951233333335
2301,2225.206607506667,795.5178266666667,1580.6211199999998,954.3919800000001
2302,2460.7024741833334,1472.1167166666667,1249.6945433333333,988.5857566666666
2303,2622.9848295566667,1555.9350633333336,1255.5766333333336,1067.0497666666665
2304,2812.3069395766665,1907.1748266666666,1334.3932866666667,1134.6320133333334
2305,3131.833979576667,2105.06458,1482.3774,1256.2694000000001
2306,3292.61859757,2208.338313333333,1898.3555166666667,1284.5795833333332
2307,3354.1630762500004,2207.80416,2213.803683333333,1326.3589166666668
2308,3292.0528670833332,2160.744553333333,2687.008586666667,1311.3083133333332
2309,3342.5198277966665,2067.6453266666667,3321.432796666667,1324.4672033333331
2310,3295.828463816667,2030.6911966666667,3814.8627333333334,1265.1372666666666
2311,3254.07033424,1971.1872666666666,4169.896933333333,1282.8830666666668
2312,3191.65501712,1891.7798166666666,4438.9848,1299.8752
2313,3064.922640006667,1805.3538700000001,4659.1112299999995,1259.56877
2314,2948.6013958233334,1653.6355466666666,4685.03415,1294.9658499999998
2315,2828.07232871,1543.6264433333333,4634.234113333333,1284.4458866666666
2316,2527.034613306667,1353.6121866666665,4565.437593333333,1173.4224066666668
2317,2441.74483622,1300.7168966666666,4311.752039999999,1141.0279600000001
2318,2311.6068291433335,1231.78684,4000.1799300000002,1079.82007
2319,2062.3419646,1092.79668,3676.3547266666665,969.5452733333333
2320,1889.0422682833332,1056.8117066666666,3347.769436666667,832.2305633333331
2321,2106.5481484066668,606.8471,2770.8712533333332,943.2287466666667
2322,2149.495145343333,617.38715,2307.9826033333334,972.0173966666665
2323,2181.211001333333,604.688,1892.4427,1014.7774
2324,2248.267767996667,683.7117,1656.9024333333332,992.7777666666666
2325,2310.786786276667,935.1474533333334,1599.7686666666666,922.2734333333334
2326,2325.2567733333335,1362.14748,1266.1927066666667,963.1092933333334
2327,2530.5157170833336,1505.6597333333334,1299.7218166666667,1024.8559833333334
2328,2694.4226541900002,1790.16255,1351.6463966666668,1133.7601033333333
2329,2927.4351962166666,1950.0897033333333,1520.2342066666665,1206.8454933333333
2330,3113.4637395866666,2016.29334,1887.8697,1297.4443
2331,3204.0037682566667,2044.6998866666665,2193.4524166666665,1339.3038833333335
2332,3313.6323400666665,2120.8290466666667,2645.451606666667,1372.8032933333332
2333,3373.6614600000003,2059.40516,3297.6582,1348.2418000000002
2334,3378.8574519900003,2091.3638866666665,3792.5065333333337,1287.4935666666665
